epoch,cotAlpha_mae_full,cotBeta_mae_full,loss,mean_uncertainty_cotAlpha,mean_uncertainty_cotBeta,mean_uncertainty_x,mean_uncertainty_y,val_cotAlpha_mae_full,val_cotBeta_mae_full,val_loss,val_mean_uncertainty_cotAlpha,val_mean_uncertainty_cotBeta,val_mean_uncertainty_x,val_mean_uncertainty_y,val_x_mae_full,val_y_mae_full,x_mae_full,y_mae_full
173,0.41107049584388733,1.512442946434021,23779.298828125,0.8155347108840942,2.837754487991333,0.4956943690776825,0.974819004535675,0.41022706031799316,1.500641942024231,23511.47265625,0.8054354786872864,2.8252413272857666,0.49302878975868225,0.9725516438484192,0.4125921428203583,0.4764106273651123,0.4138372540473938,0.47755318880081177
174,0.40701937675476074,1.4884121417999268,23572.498046875,0.7944039106369019,2.8072469234466553,0.4928395450115204,0.9684924483299255,0.408670574426651,1.4727307558059692,23310.1015625,0.7843389511108398,2.792325258255005,0.4839833676815033,0.965962827205658,0.41023001074790955,0.4752432405948639,0.4112701117992401,0.47640275955200195
175,0.40481510758399963,1.4575856924057007,23367.7421875,0.7738561034202576,2.775351047515869,0.4902370870113373,0.9629522562026978,0.4040188491344452,1.4404230117797852,23094.80859375,0.7629229426383972,2.7601382732391357,0.494616836309433,0.9616436958312988,0.4071011245250702,0.4739474058151245,0.40874791145324707,0.47522109746932983
176,0.40254780650138855,1.419973373413086,23126.587890625,0.7517238259315491,2.741255760192871,0.4874582886695862,0.9536482095718384,0.4026680290699005,1.4023369550704956,22803.9140625,0.7390133738517761,2.7223739624023438,0.48476728796958923,0.939805269241333,0.4043898582458496,0.4731096029281616,0.4058617949485779,0.47402673959732056
177,0.40079501271247864,1.3710380792617798,22829.0234375,0.7267541885375977,2.702033042907715,0.4843030869960785,0.9365503191947937,0.40015825629234314,1.3526811599731445,22533.443359375,0.7144775390625,2.682784080505371,0.48413899540901184,0.9314047694206238,0.4011349678039551,0.4713957607746124,0.40280744433403015,0.47265708446502686
178,0.39593827724456787,1.318761944770813,22555.4609375,0.7043495774269104,2.6633853912353516,0.4812169373035431,0.9267702698707581,0.3954402208328247,1.2901359796524048,22261.212890625,0.6932084560394287,2.6462290287017822,0.47616100311279297,0.92416912317276,0.39814838767051697,0.4694197475910187,0.39966246485710144,0.4708571434020996
179,0.3908032774925232,1.2637099027633667,22268.205078125,0.6816003918647766,2.623272180557251,0.4781288802623749,0.9188342690467834,0.3893507719039917,1.235585331916809,21958.283203125,0.668599545955658,2.6007800102233887,0.47565364837646484,0.9157436490058899,0.39542391896247864,0.46672138571739197,0.3966403305530548,0.46836426854133606
180,0.3835190534591675,1.2026164531707764,21944.705078125,0.6599715352058411,2.5829906463623047,0.4745074212551117,0.9049678444862366,0.3806621730327606,1.169676661491394,21625.529296875,0.6474760174751282,2.5627706050872803,0.47090932726860046,0.9004682898521423,0.39133504033088684,0.46420422196388245,0.39306724071502686,0.4657999873161316
181,0.3752838969230652,1.1337430477142334,21609.849609375,0.6379056572914124,2.5414440631866455,0.4711652994155884,0.8916874527931213,0.3733588457107544,1.099023461341858,21288.279296875,0.6257997751235962,2.5203049182891846,0.4754800498485565,0.88641357421875,0.38801109790802,0.4622516334056854,0.389680951833725,0.46368473768234253
182,0.35828694701194763,1.0424060821533203,21759.91015625,0.7049359679222107,2.576784610748291,0.4662014842033386,0.8811861872673035,0.3552263081073761,0.9994068145751953,21639.107421875,0.7517598271369934,2.611387014389038,0.46673786640167236,0.8777853846549988,0.3834904730319977,0.45951128005981445,0.3851470351219177,0.46170204877853394
183,0.35383570194244385,0.957726776599884,21645.107421875,0.74202960729599,2.5958292484283447,0.46347150206565857,0.8679501414299011,0.354178786277771,0.919062614440918,21350.43359375,0.7335293292999268,2.580902099609375,0.45972999930381775,0.8595362305641174,0.3824765384197235,0.4577738344669342,0.38304293155670166,0.4590878188610077
184,0.34920474886894226,0.86768639087677,21333.455078125,0.7260748147964478,2.565093517303467,0.4626530706882477,0.84426349401474,0.3461736738681793,0.8276633620262146,21038.384765625,0.7168211936950684,2.549760103225708,0.45607614517211914,0.8379341959953308,0.38190531730651855,0.4559023678302765,0.3821357488632202,0.4572688639163971
185,0.340681254863739,0.7865414023399353,21047.87109375,0.7086920142173767,2.5300216674804688,0.4618127644062042,0.8316916823387146,0.33702102303504944,0.747718095779419,20749.1171875,0.7006368637084961,2.512455701828003,0.4599897563457489,0.8252690434455872,0.3803952932357788,0.45448386669158936,0.3815034031867981,0.45564427971839905
186,0.332242876291275,0.7074781060218811,20722.880859375,0.6887466311454773,2.4895005226135254,0.46110281348228455,0.8156334757804871,0.3288170397281647,0.6688942313194275,20400.474609375,0.6767882704734802,2.468724489212036,0.46047505736351013,0.8106680512428284,0.37993064522743225,0.45231935381889343,0.3806579113006592,0.45370280742645264
187,0.3212442696094513,0.6330507397651672,20344.08203125,0.6626161932945251,2.440561056137085,0.4605407416820526,0.8011552691459656,0.3167895972728729,0.6008535623550415,19978.439453125,0.6495121121406555,2.4151651859283447,0.458236962556839,0.7843306660652161,0.37982967495918274,0.45002129673957825,0.3799954652786255,0.4513910710811615
188,0.3086610734462738,0.5715751051902771,3747733.5,0.6354988217353821,2.3887507915496826,0.46048304438591003,0.7740079760551453,0.3040844798088074,0.5496784448623657,21133058.0,0.6187216639518738,2.3592116832733154,0.46096184849739075,0.7634913921356201,0.37872910499572754,0.44730058312416077,0.37971147894859314,0.44914811849594116
189,0.2954484522342682,0.5237218737602234,11202866.0,0.6013279557228088,2.326685905456543,0.4596877992153168,0.7423176765441895,0.2893364131450653,0.5100404024124146,21132568.0,0.5845171213150024,2.297959327697754,0.46162328124046326,0.7364869713783264,0.37859809398651123,0.44462069869041443,0.37867027521133423,0.446505606174469
190,0.2856947183609009,0.4831884503364563,28472032.0,0.5809690952301025,2.272244930267334,0.4579331576824188,0.7274823784828186,0.2936117649078369,0.45744895935058594,21133172.0,0.6786158084869385,2.293105363845825,0.45353999733924866,0.6952345371246338,0.37169256806373596,0.44331827759742737,0.37715208530426025,0.4440380334854126
191,0.2747208774089813,0.4466286897659302,22386150.0,0.6629800200462341,2.2724788188934326,0.4511914849281311,0.6801258325576782,0.2722019851207733,0.4476233422756195,42245896.0,0.6443539261817932,2.247878313064575,0.4550354778766632,0.6701302528381348,0.36924299597740173,0.4408436715602875,0.37110891938209534,0.44264256954193115
192,0.26678794622421265,0.43655920028686523,18657952.0,0.6231187582015991,2.2328877449035645,0.4494188725948334,0.6883257627487183,0.2636573910713196,0.4389677047729492,21132034.0,0.6059380173683167,2.2106950283050537,0.4546966850757599,0.6792786121368408,0.3689141571521759,0.4398844540119171,0.3693775236606598,0.44149503111839294
193,0.3081040680408478,0.47962072491645813,26119486.0,0.8393219709396362,2.9345827102661133,0.4760144352912903,1.4354854822158813,0.33509910106658936,0.4954953193664551,26499.35546875,0.9777032732963562,3.329413414001465,0.48010456562042236,1.8533152341842651,0.38866111636161804,0.5174833536148071,0.3869989514350891,0.4922142028808594
194,0.3324298858642578,0.46978315711021423,26602.96875,0.9723601341247559,3.3227946758270264,0.4716314673423767,1.8511050939559937,0.3316827118396759,0.4527156352996826,26329.421875,0.9674217700958252,3.315869092941284,0.4766177237033844,1.8490909337997437,0.3844475746154785,0.5119717717170715,0.3865044116973877,0.5151739120483398
